NAME=Cool Muse,HARDWARE=INTERAXON-MUSE,FS=220,#CH=4,DATA=ffffi,PRESET=14,OSCPORT=5000,FILE=log20141210_195303.csv
A1,FP1,FP2,A2,STATUS
681.022,708.987,824.135,521.459,0.000
602.063,840.585,1034.693,521.459,0.000
733.661,840.585,1008.373,600.418,0.000
549.423,787.946,824.135,442.500,0.000
549.423,840.585,850.455,442.500,0.000
628.383,761.626,903.094,495.139,0.000
654.702,708.987,903.094,521.459,0.000
733.661,814.265,876.775,574.098,0.000
575.743,893.224,1034.693,416.180,0.000
602.063,840.585,955.734,416.180,0.000
602.063,708.987,771.496,468.819,0.000
707.342,708.987,903.094,495.139,0.000
602.063,735.306,903.094,442.500,0.000
707.342,840.585,982.053,574.098,0.000
523.104,814.265,955.734,442.500,0.000
523.104,814.265,876.775,389.860,0.000
575.743,761.626,982.053,495.139,0.000
654.702,656.347,955.734,574.098,0.000
707.342,735.306,850.455,574.098,0.000
496.784,840.585,1008.373,442.500,0.000
549.423,787.946,797.815,442.500,0.000
549.423,761.626,876.775,495.139,0.000
628.383,708.987,955.734,547.778,0.000
470.464,840.585,955.734,495.139,0.000
602.063,840.585,982.053,574.098,0.000
417.825,735.306,824.135,442.500,0.000
391.505,761.626,824.135,442.500,0.000
470.464,682.667,850.455,547.778,0.000
549.423,682.667,929.414,547.778,0.000
549.423,787.946,903.094,574.098,0.000
444.145,787.946,955.734,468.819,0.000
444.145,735.306,824.135,442.500,0.000
444.145,682.667,824.135,495.139,0.000
549.423,682.667,903.094,547.778,0.000
417.825,787.946,903.094,442.500,0.000
523.104,866.905,929.414,521.459,0.000
338.866,761.626,771.496,416.180,0.000
338.866,761.626,771.496,363.541,0.000
365.186,761.626,824.135,442.500,0.000
444.145,682.667,876.775,521.459,0.000
444.145,787.946,797.815,521.459,0.000
338.866,840.585,876.775,389.860,0.000
365.186,761.626,771.496,389.860,0.000
365.186,735.306,771.496,468.819,0.000
470.464,735.306,903.094,521.459,0.000
312.546,787.946,850.455,416.180,0.000
417.825,866.905,903.094,468.819,0.000
286.227,735.306,718.856,416.180,0.000
259.907,761.626,771.496,363.541,0.000
286.227,814.265,903.094,468.819,0.000
391.505,708.987,903.094,495.139,0.000
338.866,814.265,929.414,468.819,0.000
233.587,840.585,876.775,389.860,0.000
259.907,761.626,824.135,389.860,0.000
286.227,656.347,745.176,416.180,0.000
365.186,682.667,771.496,521.459,0.000
233.587,735.306,929.414,442.500,0.000
286.227,814.265,903.094,442.500,0.000
180.948,735.306,824.135,389.860,0.000
180.948,682.667,824.135,363.541,0.000
180.948,735.306,929.414,442.500,0.000
259.907,682.667,929.414,495.139,0.000
207.268,708.987,797.815,442.500,0.000
154.628,787.946,850.455,363.541,0.000
779.721,745.176,758.336,763.271,0.000
779.721,771.496,705.697,842.230,0.000
884.999,784.656,784.656,894.869,0.000
700.762,889.934,837.295,736.951,0.000
753.401,903.094,784.656,763.271,0.000
674.442,771.496,732.016,736.951,0.000
700.762,732.016,732.016,710.632,0.000
700.762,810.975,837.295,736.951,0.000
832.360,771.496,863.615,815.910,0.000
727.081,797.815,863.615,710.632,0.000
674.442,850.455,810.975,657.992,0.000
727.081,692.537,732.016,684.312,0.000
753.401,718.856,732.016,736.951,0.000
832.360,758.336,732.016,815.910,0.000
674.442,810.975,863.615,684.312,0.000
727.081,850.455,784.656,684.312,0.000
700.762,758.336,810.975,657.992,0.000
727.081,679.377,758.336,684.312,0.000
727.081,705.697,784.656,723.791,0.000
832.360,732.016,889.934,776.431,0.000
700.762,705.697,732.016,644.832,0.000
700.762,810.975,784.656,605.353,0.000
753.401,705.697,784.656,644.832,0.000
779.721,679.377,732.016,710.632,0.000
884.999,705.697,837.295,776.431,0.000
700.762,705.697,837.295,618.513,0.000
727.081,758.336,758.336,631.672,0.000
700.762,600.418,679.377,657.992,0.000
753.401,600.418,732.016,657.992,0.000
700.762,732.016,889.934,644.832,0.000
806.040,679.377,889.934,789.591,0.000
648.122,758.336,810.975,605.353,0.000
621.803,758.336,784.656,579.033,0.000
674.442,653.057,784.656,657.992,0.000
753.401,600.418,784.656,710.632,0.000
806.040,653.057,732.016,763.271,0.000
621.803,784.656,942.574,579.033,0.000
648.122,758.336,810.975,579.033,0.000
621.803,626.737,732.016,605.353,0.000
674.442,626.737,810.975,631.672,0.000
569.163,732.016,863.615,605.353,0.000
700.762,732.016,916.254,710.632,0.000
490.204,679.377,758.336,552.713,0.000
490.204,732.016,758.336,552.713,0.000
569.163,626.737,784.656,605.353,0.000
595.483,574.098,810.975,605.353,0.000
648.122,653.057,732.016,684.312,0.000
490.204,758.336,889.934,552.713,0.000
490.204,732.016,732.016,552.713,0.000
490.204,600.418,679.377,605.353,0.000
569.163,626.737,732.016,631.672,0.000
437.565,732.016,942.574,552.713,0.000
542.844,758.336,889.934,684.312,0.000
358.606,679.377,732.016,526.394,0.000
358.606,732.016,732.016,473.754,0.000
411.245,705.697,732.016,579.033,0.000
490.204,653.057,837.295,657.992,0.000
542.844,810.975,837.295,657.992,0.000
384.925,837.295,863.615,526.394,0.000
437.565,810.975,810.975,526.394,0.000
437.565,705.697,705.697,605.353,0.000
516.524,679.377,837.295,631.672,0.000
411.245,679.377,784.656,552.713,0.000
542.844,784.656,863.615,657.992,0.000
384.925,732.016,784.656,526.394,0.000
332.286,732.016,705.697,473.754,0.000
411.245,732.016,758.336,579.033,0.000
490.204,626.737,784.656,605.353,0.000
490.204,732.016,679.377,631.672,0.000
332.286,758.336,784.656,552.713,0.000
332.286,732.016,600.418,526.394,0.000
358.606,653.057,547.778,552.713,0.000
437.565,653.057,574.098,631.672,0.000
332.286,758.336,784.656,552.713,0.000
437.565,784.656,732.016,605.353,0.000
279.647,626.737,574.098,500.074,0.000
279.647,679.377,600.418,447.435,0.000
332.286,626.737,626.737,526.394,0.000
411.245,626.737,705.697,579.033,0.000
411.245,705.697,653.057,579.033,0.000
305.966,784.656,679.377,447.435,0.000
332.286,679.377,574.098,447.435,0.000
332.286,653.057,574.098,526.394,0.000
437.565,653.057,705.697,579.033,0.000
253.327,758.336,732.016,447.435,0.000
358.606,784.656,732.016,500.074,0.000
200.688,679.377,705.697,421.115,0.000
174.368,679.377,653.057,368.476,0.000
200.688,784.656,784.656,447.435,0.000
305.966,653.057,784.656,500.074,0.000
279.647,705.697,653.057,473.754,0.000
200.688,784.656,732.016,394.795,0.000
227.007,626.737,626.737,394.795,0.000
253.327,626.737,626.737,447.435,0.000
332.286,653.057,679.377,526.394,0.000
200.688,758.336,758.336,421.115,0.000
253.327,758.336,705.697,421.115,0.000
174.368,600.418,574.098,368.476,0.000
174.368,600.418,600.418,368.476,0.000
200.688,600.418,626.737,447.435,0.000
279.647,626.737,732.016,500.074,0.000
227.007,666.217,626.737,447.435,0.000
174.368,718.856,653.057,394.795,0.000
227.007,600.418,574.098,394.795,0.000
227.007,560.938,574.098,473.754,0.000
332.286,613.578,626.737,526.394,0.000
174.368,639.897,679.377,394.795,0.000
227.007,718.856,626.737,421.115,0.000
148.048,613.578,600.418,421.115,0.000
174.368,574.098,600.418,394.795,0.000
148.048,639.897,626.737,421.115,0.000
279.647,639.897,705.697,526.394,0.000
174.368,679.377,626.737,394.795,0.000
121.729,732.016,606.998,315.836,0.000
174.368,626.737,606.998,342.156,0.000
227.007,574.098,547.778,421.115,0.000
305.966,626.737,725.436,473.754,0.000
148.048,653.057,626.737,289.517,0.000
200.688,705.697,593.838,289.517,0.000
174.368,574.098,475.399,289.517,0.000
200.688,574.098,534.619,289.517,0.000
200.688,653.057,672.797,315.836,0.000
305.966,653.057,699.117,368.476,0.000
174.368,705.697,705.697,236.877,0.000
174.368,653.057,574.098,236.877,0.000
227.007,521.459,547.778,263.197,0.000
253.327,574.098,541.199,315.836,0.000
332.286,600.418,521.459,394.795,0.000
148.048,705.697,718.856,263.197,0.000
781.366,922.834,806.040,783.011,0.000
728.726,791.236,700.762,783.011,0.000
781.366,791.236,753.401,783.011,0.000
702.407,922.834,832.360,756.691,0.000
807.685,896.514,884.999,888.289,0.000
649.767,896.514,779.721,677.732,0.000
649.767,975.473,753.401,625.093,0.000
702.407,896.514,858.680,704.052,0.000
781.366,791.236,779.721,783.011,0.000
834.005,870.195,727.081,809.330,0.000
649.767,975.473,884.999,625.093,0.000
676.087,949.154,700.762,625.093,0.000
676.087,843.875,700.762,677.732,0.000
728.726,817.555,753.401,704.052,0.000
649.767,843.875,779.721,651.412,0.000
781.366,922.834,858.680,756.691,0.000
597.128,843.875,674.442,598.773,0.000
570.808,949.154,700.762,572.453,0.000
649.767,843.875,700.762,651.412,0.000
702.407,843.875,753.401,651.412,0.000
755.046,975.473,779.721,704.052,0.000
570.808,1001.793,832.360,598.773,0.000
570.808,975.473,779.721,572.453,0.000
570.808,843.875,595.483,598.773,0.000
649.767,843.875,727.081,651.412,0.000
544.488,922.834,727.081,598.773,0.000
676.087,975.473,779.721,704.052,0.000
518.169,975.473,753.401,546.133,0.000
518.169,975.473,674.442,519.814,0.000
570.808,1028.113,806.040,625.093,0.000
623.448,817.555,753.401,677.732,0.000
676.087,949.154,700.762,677.732,0.000
518.169,975.473,806.040,546.133,0.000
544.488,949.154,595.483,519.814,0.000
544.488,896.514,569.163,598.773,0.000
649.767,896.514,595.483,625.093,0.000
491.849,1080.752,700.762,546.133,0.000
623.448,1054.432,700.762,651.412,0.000
439.210,922.834,516.524,546.133,0.000
439.210,1001.793,542.844,493.494,0.000
491.849,922.834,569.163,572.453,0.000
570.808,949.154,621.803,625.093,0.000
570.808,1028.113,542.844,625.093,0.000
439.210,1107.072,648.122,519.814,0.000
465.529,1028.113,516.524,519.814,0.000
491.849,1001.793,490.204,546.133,0.000
570.808,1001.793,542.844,625.093,0.000
465.529,1080.752,595.483,546.133,0.000
544.488,1159.711,595.483,598.773,0.000
386.570,1107.072,569.163,493.494,0.000
333.931,1054.432,490.204,493.494,0.000
386.570,1054.432,490.204,572.453,0.000
465.529,1001.793,569.163,598.773,0.000
439.210,1080.752,490.204,598.773,0.000
307.611,1133.391,569.163,493.494,0.000
333.931,1028.113,463.884,493.494,0.000
333.931,1028.113,411.245,572.453,0.000
439.210,1028.113,516.524,625.093,0.000
281.292,1107.072,542.844,519.814,0.000
360.251,1159.711,542.844,572.453,0.000
228.652,975.473,384.925,519.814,0.000
228.652,1028.113,437.565,467.174,0.000
228.652,1028.113,516.524,546.133,0.000
333.931,1028.113,569.163,625.093,0.000
307.611,1080.752,437.565,572.453,0.000
202.333,1133.391,516.524,493.494,0.000
254.972,1028.113,437.565,493.494,0.000
281.292,975.473,411.245,572.453,0.000
360.251,1001.793,516.524,651.412,0.000
176.013,1028.113,542.844,546.133,0.000
228.652,1107.072,542.844,572.453,0.000
123.374,1028.113,542.844,519.814,0.000
123.374,1001.793,490.204,519.814,0.000
123.374,1054.432,516.524,598.773,0.000
202.333,1028.113,595.483,625.093,0.000
123.374,1080.752,542.844,572.453,0.000
70.734,1133.391,542.844,519.814,0.000
123.374,1028.113,516.524,519.814,0.000
149.693,1001.793,463.884,572.453,0.000
228.652,1028.113,569.163,651.412,0.000
70.734,1080.752,621.803,519.814,0.000
123.374,1133.391,569.163,546.133,0.000
70.734,1001.793,463.884,506.654,0.000
97.054,1001.793,490.204,493.494,0.000
70.734,1001.793,542.844,532.974,0.000
176.013,1054.432,621.803,638.252,0.000
70.734,1107.072,516.524,506.654,0.000
44.414,1107.072,516.524,454.015,0.000
97.054,1028.113,516.524,506.654,0.000
149.693,922.834,463.884,598.773,0.000
228.652,1001.793,463.884,651.412,0.000
70.734,1133.391,621.803,480.334,0.000
123.374,1133.391,490.204,506.654,0.000
97.054,1001.793,490.204,519.814,0.000
123.374,975.473,490.204,519.814,0.000
97.054,1054.432,516.524,519.814,0.000
202.333,1080.752,595.483,625.093,0.000
18.095,1080.752,490.204,440.855,0.000
18.095,1133.391,490.204,440.855,0.000
97.054,1014.953,490.204,493.494,0.000
123.374,1014.953,463.884,519.814,0.000
202.333,1054.432,595.483,598.773,0.000
44.414,1054.432,595.483,467.174,0.000
70.734,1107.072,516.524,467.174,0.000
70.734,935.994,437.565,467.174,0.000
97.054,949.154,490.204,493.494,0.000
44.414,1028.113,569.163,493.494,0.000
176.013,1041.273,621.803,598.773,0.000
0.000,1067.592,516.524,414.535,0.000
0.000,1080.752,490.204,414.535,0.000
52.639,962.313,490.204,493.494,0.000
105.279,909.674,490.204,546.133,0.000
184.238,962.313,411.245,598.773,0.000
0.000,1093.912,621.803,388.215,0.000
26.320,1093.912,490.204,388.215,0.000
26.320,988.633,437.565,440.855,0.000
105.279,962.313,516.524,440.855,0.000
26.320,1067.592,516.524,388.215,0.000
157.918,1067.592,595.483,519.814,0.000
0.000,1041.273,516.524,361.896,0.000
0.000,1067.592,490.204,335.576,0.000
78.959,1067.592,674.442,414.535,0.000
157.918,909.674,542.844,467.174,0.000
210.557,1014.953,463.884,493.494,0.000
52.639,1067.592,648.122,361.896,0.000
78.959,1067.592,437.565,335.576,0.000
78.959,1041.273,463.884,361.896,0.000
157.918,988.633,516.524,440.855,0.000
78.959,1146.551,595.483,414.535,0.000
896.514,899.804,914.609,908.029,0.000
712.276,794.526,677.732,750.111,0.000
659.637,899.804,704.052,750.111,0.000
738.596,847.165,730.371,829.070,0.000
791.236,794.526,809.330,881.709,0.000
817.555,899.804,704.052,908.029,0.000
659.637,1005.083,809.330,776.431,0.000
685.957,899.804,651.412,776.431,0.000
685.957,820.845,651.412,855.390,0.000
791.236,820.845,730.371,881.709,0.000
659.637,847.165,730.371,802.750,0.000
764.916,952.444,783.011,908.029,0.000
606.998,952.444,809.330,802.750,0.000
606.998,873.485,677.732,750.111,0.000
659.637,899.804,756.691,829.070,0.000
738.596,794.526,756.691,908.029,0.000
738.596,847.165,598.773,908.029,0.000
606.998,1005.083,809.330,776.431,0.000
633.317,873.485,677.732,776.431,0.000
659.637,847.165,651.412,829.070,0.000
764.916,847.165,783.011,908.029,0.000
633.317,926.124,783.011,829.070,0.000
738.596,978.763,783.011,881.709,0.000
606.998,873.485,677.732,802.750,0.000
580.678,873.485,677.732,776.431,0.000
659.637,873.485,756.691,855.390,0.000
738.596,847.165,783.011,881.709,0.000
738.596,926.124,704.052,881.709,0.000
633.317,1031.403,783.011,802.750,0.000
659.637,952.444,730.371,802.750,0.000
685.957,820.845,625.093,855.390,0.000
791.236,873.485,730.371,934.349,0.000
633.317,952.444,783.011,829.070,0.000
712.276,1031.403,756.691,855.390,0.000
580.678,952.444,704.052,802.750,0.000
580.678,926.124,704.052,750.111,0.000
580.678,926.124,704.052,829.070,0.000
659.637,952.444,861.970,908.029,0.000
606.998,1005.083,783.011,855.390,0.000
501.719,1031.403,809.330,776.431,0.000
528.039,926.124,756.691,802.750,0.000
554.358,873.485,704.052,881.709,0.000
659.637,926.124,730.371,934.349,0.000
475.399,1031.403,861.970,776.431,0.000
528.039,1057.722,809.330,829.070,0.000
449.080,952.444,756.691,802.750,0.000
449.080,926.124,756.691,802.750,0.000
449.080,978.763,861.970,829.070,0.000
554.358,978.763,888.289,908.029,0.000
449.080,1031.403,914.609,802.750,0.000
422.760,1110.362,835.650,776.431,0.000
475.399,978.763,809.330,789.591,0.000
501.719,978.763,783.011,829.070,0.000
580.678,1005.083,861.970,934.349,0.000
422.760,1084.042,940.929,815.910,0.000
449.080,1110.362,861.970,815.910,0.000
422.760,1084.042,914.609,789.591,0.000
449.080,978.763,809.330,789.591,0.000
449.080,978.763,809.330,829.070,0.000
554.358,1057.722,940.929,908.029,0.000
422.760,978.763,677.732,789.591,0.000
396.440,1189.321,861.970,750.111,0.000
449.080,1057.722,861.970,789.591,0.000
475.399,1031.403,809.330,868.550,0.000
554.358,1084.042,861.970,921.189,0.000
370.121,1057.722,901.449,740.241,0.000
422.760,1136.681,796.170,769.851,0.000
396.440,978.763,743.531,799.460,0.000
449.080,978.763,783.011,786.301,0.000
396.440,1031.403,835.650,769.851,0.000
501.719,1031.403,901.449,917.899,0.000
343.801,1031.403,756.691,723.791,0.000
343.801,1110.362,783.011,697.472,0.000
422.760,1005.083,809.330,776.431,0.000
475.399,926.124,756.691,835.650,0.000
528.039,1031.403,848.810,904.739,0.000
370.121,1057.722,888.289,746.821,0.000
396.440,1057.722,783.011,736.951,0.000
396.440,952.444,756.691,750.111,0.000
449.080,926.124,769.851,806.040,0.000
396.440,1005.083,796.170,796.170,0.000
528.039,1031.403,875.130,875.130,0.000
317.481,978.763,664.572,690.892,0.000
291.162,1057.722,690.892,690.892,0.000
370.121,978.763,743.531,743.531,0.000
422.760,926.124,690.892,769.851,0.000
475.399,1057.722,690.892,822.490,0.000
291.162,1031.403,769.851,664.572,0.000
317.481,1057.722,585.613,664.572,0.000
317.481,899.804,559.293,717.211,0.000
396.440,899.804,611.933,743.531,0.000
291.162,1057.722,743.531,690.892,0.000
422.760,1057.722,743.531,822.490,0.000
238.522,1005.083,559.293,664.572,0.000
238.522,1057.722,585.613,611.933,0.000
291.162,1005.083,690.892,717.211,0.000
370.121,926.124,664.572,796.170,0.000
422.760,1070.882,664.572,796.170,0.000
238.522,1110.362,690.892,638.252,0.000
264.842,1084.042,506.654,611.933,0.000
264.842,978.763,480.334,664.572,0.000
343.801,978.763,532.974,717.211,0.000
212.202,1084.042,585.613,638.252,0.000
343.801,1123.522,611.933,717.211,0.000
159.563,1031.403,454.015,585.613,0.000
133.243,1070.882,480.334,585.613,0.000
212.202,1070.882,611.933,664.572,0.000
264.842,952.444,585.613,690.892,0.000
264.842,1005.083,454.015,717.211,0.000
133.243,1149.841,611.933,611.933,0.000
133.243,1044.562,427.695,585.613,0.000
159.563,1031.403,480.334,638.252,0.000
238.522,1018.243,559.293,690.892,0.000
80.604,1159.711,598.773,611.933,0.000
185.883,1169.581,559.293,690.892,0.000
27.965,1084.042,454.015,585.613,0.000
27.965,1074.172,440.855,532.974,0.000
80.604,1051.142,467.174,611.933,0.000
159.563,1011.663,572.453,690.892,0.000
159.563,1153.131,506.654,690.892,0.000
54.284,1156.421,546.133,559.293,0.000
80.604,1067.592,440.855,559.293,0.000
80.604,1054.432,440.855,638.252,0.000
185.883,1024.823,546.133,690.892,0.000
54.284,1090.622,532.974,585.613,0.000
159.563,1182.741,559.293,638.252,0.000
27.965,1080.752,467.174,585.613,0.000
27.965,1067.592,440.855,532.974,0.000
54.284,1057.722,480.334,638.252,0.000
861.970,769.851,896.514,875.130,0.000
809.330,796.170,764.916,822.490,0.000
704.052,901.449,896.514,743.531,0.000
730.371,796.170,817.555,743.531,0.000
756.691,796.170,791.236,769.851,0.000
835.650,796.170,922.834,875.130,0.000
677.732,848.810,843.875,796.170,0.000
730.371,927.769,896.514,796.170,0.000
651.412,769.851,764.916,743.531,0.000
651.412,796.170,791.236,717.211,0.000
651.412,822.490,870.195,796.170,0.000
730.371,796.170,896.514,848.810,0.000
677.732,875.130,843.875,796.170,0.000
625.093,901.449,843.875,717.211,0.000
677.732,796.170,791.236,717.211,0.000
677.732,743.531,738.596,796.170,0.000
783.011,796.170,817.555,848.810,0.000
625.093,875.130,896.514,690.892,0.000
677.732,901.449,843.875,730.371,0.000
598.773,822.490,791.236,704.052,0.000
625.093,769.851,791.236,677.732,0.000
625.093,822.490,843.875,717.211,0.000
730.371,822.490,922.834,822.490,0.000
651.412,848.810,843.875,704.052,0.000
625.093,901.449,843.875,651.412,0.000
677.732,769.851,817.555,690.892,0.000
704.052,743.531,764.916,756.691,0.000
783.011,796.170,817.555,835.650,0.000
625.093,848.810,896.514,690.892,0.000
651.412,901.449,843.875,704.052,0.000
625.093,743.531,738.596,664.572,0.000
651.412,743.531,791.236,690.892,0.000
651.412,848.810,896.514,730.371,0.000
756.691,822.490,922.834,783.011,0.000
598.773,769.851,712.276,651.412,0.000
546.133,901.449,764.916,651.412,0.000
598.773,769.851,738.596,677.732,0.000
651.412,769.851,685.957,730.371,0.000
730.371,848.810,738.596,783.011,0.000
546.133,875.130,791.236,625.093,0.000
572.453,875.130,659.637,625.093,0.000
546.133,796.170,659.637,651.412,0.000
